GameUID,TeamID,EndID,PowerPlay,Has_Hammer,Result,CumulativeScore,OpponentID,OpponentCumulative,ScoreDiff,PrevScoreDiff,Tendency_PP_Right,Tendency_PP_Left,BurialDepth,GuardAngle,ClusterIndex,SideOpenness,PP_NONE,PP_LEFT,PP_RIGHT
22230015_14_2,19,2,0.0,0,0,1,18,1,0,1.0,0.37142857142857144,0.6285714285714286,96.40786976444235,0.007220792770385742,0.4965079365079365,1.0,1.0,0.0,0.0
22230015_14_2,19,3,0.0,1,1,2,18,1,1,0.0,0.37142857142857144,0.6285714285714286,64.22029363304287,-1.437903679907322,0.7666666666666667,-1.2,1.0,0.0,0.0
22230015_14_2,19,4,0.0,0,0,2,18,2,0,1.0,0.37142857142857144,0.6285714285714286,78.03453498404232,1.5707963705062866,0.7657720057720058,-1.2,1.0,0.0,0.0
22230015_14_2,19,5,0.0,1,0,2,18,3,-1,0.0,0.37142857142857144,0.6285714285714286,37.71350959387423,-0.4161386251449585,0.6666666666666667,-1.8,1.0,0.0,0.0
22230015_14_2,19,6,2.0,1,2,4,18,3,1,-1.0,0.37142857142857144,0.6285714285714286,122.02497032898191,3.017237663269043,0.2733333333333333,-2.2,0.0,1.0,0.0
22230015_14_2,19,7,0.0,0,0,4,18,6,-2,1.0,0.37142857142857144,0.6285714285714286,258.8425275708339,1.4560879468917847,0.32,3.0,1.0,0.0,0.0
22230015_14_2,19,8,0.0,1,0,4,18,8,-4,-2.0,0.37142857142857144,0.6285714285714286,59.627715708155236,-1.5707963705062866,0.589047619047619,-0.4,1.0,0.0,0.0
22230015_14_3,15,1,0.0,0,1,1,23,0,1,0.0,0.5,0.5,73.24616030891995,-1.5707963705062866,0.5057142857142857,-1.4,1.0,0.0,0.0
22230015_14_3,15,2,0.0,0,2,3,23,0,3,1.0,0.5,0.5,134.15568161571733,-1.2850368022918701,0.2657142857142857,0.0,1.0,0.0,0.0
22230015_14_3,15,3,0.0,0,0,3,23,1,2,3.0,0.5,0.5,350.95614739658004,0.12435499578714371,0.065,5.2,1.0,0.0,0.0
22230015_14_3,15,4,0.0,1,3,6,23,1,5,2.0,0.5,0.5,78.7675897563558,-0.6089857935905456,0.4866666666666667,1.0,1.0,0.0,0.0
22230015_14_3,15,5,0.0,0,0,6,23,2,4,5.0,0.5,0.5,148.83767152861913,-0.9331070184707642,0.47333333333333333,-1.4,1.0,0.0,0.0
22230015_14_3,15,6,0.0,1,0,6,23,3,3,4.0,0.5,0.5,72.2750449351033,1.5707963705062866,0.6817460317460318,0.0,1.0,0.0,0.0
22230015_14_3,15,7,1.0,1,2,8,23,3,5,3.0,0.5,0.5,342.725922104545,1.2551319599151611,0.04,1.4,0.0,0.0,1.0
22230015_14_3,23,1,0.0,1,0,0,15,1,-1,5.0,0.4782608695652174,0.5217391304347826,73.24616030891995,-1.5707963705062866,0.5357142857142858,-1.4,1.0,0.0,0.0
22230015_14_3,23,2,0.0,1,0,0,15,3,-3,-1.0,0.4782608695652174,0.5217391304347826,151.21138780144574,-1.2850368022918701,0.19,0.4,1.0,0.0,0.0
22230015_14_3,23,3,1.0,1,1,1,15,3,-2,-3.0,0.4782608695652174,0.5217391304347826,321.29901490675354,0.12435499578714371,0.07676767676767676,5.8,0.0,0.0,1.0
22230015_14_3,23,4,0.0,0,0,1,15,6,-5,-2.0,0.4782608695652174,0.5217391304347826,92.7575928794042,0.22469507455825805,0.4990476190476191,1.2,1.0,0.0,0.0
22230015_14_3,23,5,0.0,1,1,2,15,6,-4,-5.0,0.4782608695652174,0.5217391304347826,118.35117434590725,-0.9331070184707642,0.4666666666666667,-1.6,1.0,0.0,0.0
22230015_14_3,23,6,0.0,0,1,3,15,6,-3,-4.0,0.4782608695652174,0.5217391304347826,86.84017787765565,1.5707963705062866,0.6128571428571428,0.0,1.0,0.0,0.0
22230015_14_3,23,7,0.0,0,0,3,15,8,-5,-3.0,0.4782608695652174,0.5217391304347826,403.11288741492746,1.2551319599151611,0.0,1.4,1.0,0.0,0.0
22230015_14_4,17,1,0.0,0,0,0,20,1,-1,0.0,0.425,0.575,103.13611020326182,-0.861026668548584,0.5609523809523809,-1.4,1.0,0.0,0.0
22230015_14_4,17,2,0.0,1,0,0,20,2,-2,-1.0,0.425,0.575,162.36298223996116,-0.46337391138076783,0.5866666666666667,0.6,1.0,0.0,0.0
22230015_14_4,17,3,0.0,1,0,0,20,3,-3,-2.0,0.425,0.575,162.91120051084528,1.3241394758224487,0.55,-1.0,1.0,0.0,0.0
22230015_14_4,17,4,0.0,1,0,0,20,4,-4,-3.0,0.425,0.575,126.62775071250704,1.5707963705062866,0.4333333333333333,0.4,1.0,0.0,0.0
22230015_14_4,17,5,2.0,1,1,1,20,4,-3,-4.0,0.425,0.575,183.83047634030896,1.4840871572494507,0.38,2.0,0.0,1.0,0.0
22230015_14_4,17,6,0.0,0,1,2,20,4,-2,-3.0,0.425,0.575,79.00654930072542,-1.790059542655945,0.6333333333333333,1.2,1.0,0.0,0.0
22230015_14_4,17,7,0.0,0,0,2,20,5,-3,-2.0,0.425,0.575,372.79766440895054,3.017237663269043,0.0,-3.8,1.0,0.0,0.0
22230015_14_4,17,8,0.0,1,1,3,20,5,-2,-3.0,0.425,0.575,56.532502901952,2.456520938873291,0.6557142857142857,1.6,1.0,0.0,0.0
22230015_14_4,20,1,0.0,1,1,1,17,0,1,0.0,0.5609756097560976,0.43902439024390244,40.95701904256151,-0.861026668548584,0.5604761904761905,-1.6,1.0,0.0,0.0
22230015_14_4,20,2,0.0,0,1,2,17,0,2,1.0,0.5609756097560976,0.43902439024390244,174.30744118394819,0.18455368280410767,0.5333333333333334,0.6,1.0,0.0,0.0
22230015_14_4,20,3,0.0,0,1,3,17,0,3,2.0,0.5609756097560976,0.43902439024390244,329.40788129050355,1.3241394758224487,0.47333333333333333,-1.0,1.0,0.0,0.0
22230015_14_4,20,4,0.0,0,1,4,17,0,4,3.0,0.5609756097560976,0.43902439024390244,93.47275859486197,1.5707963705062866,0.46952380952380957,1.2,1.0,0.0,0.0
22230015_14_4,20,5,0.0,0,0,4,17,1,3,4.0,0.5609756097560976,0.43902439024390244,240.92666938921008,1.4875605344772338,0.2833333333333333,2.0,1.0,0.0,0.0
22230015_14_4,20,6,0.0,1,0,4,17,2,2,3.0,0.5609756097560976,0.43902439024390244,86.43261376011311,-1.8275378227233887,0.5,0.6,1.0,0.0,0.0
22230015_14_4,20,7,2.0,1,1,5,17,2,3,2.0,0.5609756097560976,0.43902439024390244,344.4049386138471,3.017237663269043,0.02857142857142857,-3.4,0.0,1.0,0.0
22230015_14_4,20,8,0.0,0,0,5,17,3,2,3.0,0.5609756097560976,0.43902439024390244,48.38248519279297,2.456520938873291,0.6761904761904762,2.0,1.0,0.0,0.0
22230015_14_5,16,1,0.0,1,0,0,51,1,-1,0.0,0.5454545454545454,0.45454545454545453,52.139900177302515,-1.4651998281478882,0.6116666666666666,-2.8,1.0,0.0,0.0
22230015_14_5,16,2,0.0,1,3,3,51,1,2,-1.0,0.5454545454545454,0.45454545454545453,147.65136598555145,-1.5707963705062866,0.5874242424242424,0.6,1.0,0.0,0.0
22230015_14_5,16,3,0.0,0,0,3,51,3,0,2.0,0.5454545454545454,0.45454545454545453,69.85734257316167,1.8749876499176026,0.6673015873015873,-0.8,1.0,0.0,0.0
22230015_14_5,16,4,0.0,1,1,4,51,3,1,0.0,0.5454545454545454,0.45454545454545453,94.48590052371019,-1.559497356414795,0.5583333333333333,1.8,1.0,0.0,0.0
22230015_14_5,16,5,0.0,0,1,5,51,3,2,1.0,0.5454545454545454,0.45454545454545453,49.02339087524181,0.5097175121307373,0.6833333333333333,-1.0,1.0,0.0,0.0
22230015_14_5,16,6,0.0,0,0,5,51,4,1,2.0,0.5454545454545454,0.45454545454545453,382.1510172693512,1.2536646842956543,0.05,4.0,1.0,0.0,0.0
22230015_14_5,16,7,1.0,1,1,6,51,4,2,1.0,0.5454545454545454,0.45454545454545453,253.6164959158221,0.0551739901304245,0.10666666666666666,3.4,0.0,0.0,1.0
22230015_14_5,16,8,0.0,0,1,7,51,4,3,2.0,0.5454545454545454,0.45454545454545453,52.271811816403684,1.5779512166976928,0.6897619047619047,-0.4,1.0,0.0,0.0
22230015_14_5,51,1,0.0,0,1,1,16,0,1,0.0,0.38461538461538464,0.6153846153846154,64.35802015965524,-1.4651998281478882,0.6152380952380951,-2.4,1.0,0.0,0.0
22230015_14_5,51,2,0.0,0,0,1,16,3,-2,1.0,0.38461538461538464,0.6153846153846154,148.82568299277574,-1.5707963705062866,0.5606349206349206,0.0,1.0,0.0,0.0
22230015_14_5,51,3,0.0,1,2,3,16,3,0,-2.0,0.38461538461538464,0.6153846153846154,56.410274559536866,0.9405174493789673,0.6527777777777778,-0.6,1.0,0.0,0.0
22230015_14_5,51,4,0.0,0,0,3,16,4,-1,0.0,0.38461538461538464,0.6153846153846154,65.93828216514689,-1.559497356414795,0.5878210678210678,1.6,1.0,0.0,0.0
22230015_14_5,51,5,0.0,1,0,3,16,5,-2,-1.0,0.38461538461538464,0.6153846153846154,49.02339087524181,-0.008651447296142579,0.7733333333333333,-0.6,1.0,0.0,0.0
22230015_14_5,51,6,1.0,1,1,4,16,5,-1,-2.0,0.38461538461538464,0.6153846153846154,282.4329350221151,1.2462560892105103,0.1272222222222222,4.2,0.0,0.0,1.0
22230015_14_5,51,7,0.0,0,0,4,16,6,-2,-1.0,0.38461538461538464,0.6153846153846154,331.7702818438482,0.0551739901304245,0.08,3.4,1.0,0.0,0.0
22230015_14_5,51,8,0.0,1,0,4,16,7,-3,-2.0,0.38461538461538464,0.6153846153846154,37.868975736513406,1.5779512166976928,0.6817460317460318,0.0,1.0,0.0,0.0
22230015_15_1,10,1,0.0,1,2,2,36,0,2,0.0,0.3333333333333333,0.6666666666666666,73.73142600182794,-0.41770416498184204,0.5166666666666667,0.4,1.0,0.0,0.0
22230015_15_1,10,2,0.0,0,0,2,36,3,-1,2.0,0.3333333333333333,0.6666666666666666,39.268525483181506,-1.5868669271469116,0.6361904761904762,3.2,1.0,0.0,0.0
22230015_15_1,10,3,0.0,1,1,3,36,3,0,-1.0,0.3333333333333333,0.6666666666666666,91.57147890607406,1.140874409675598,0.4633333333333334,0.8,1.0,0.0,0.0
22230015_15_1,10,4,0.0,0,0,3,36,4,-1,0.0,0.3333333333333333,0.6666666666666666,85.88358553214759,-1.5103742837905885,0.32666666666666666,-1.0,1.0,0.0,0.0
22230015_15_1,10,5,0.0,1,1,4,36,4,0,-1.0,0.3333333333333333,0.6666666666666666,55.94640292279746,1.5337239503860474,0.713939393939394,1.4,1.0,0.0,0.0
22230015_15_1,10,6,0.0,0,1,5,36,4,1,0.0,0.3333333333333333,0.6666666666666666,40.79576484364668,-1.5707963705062866,0.6533333333333333,1.4,1.0,0.0,0.0
22230015_15_1,10,7,0.0,0,0,5,36,7,-2,1.0,0.3333333333333333,0.6666666666666666,237.68201338062136,0.16255820393562317,0.2,3.6,1.0,0.0,0.0
22230015_15_1,10,8,1.0,1,2,7,36,7,0,-2.0,0.3333333333333333,0.6666666666666666,289.1217649244289,0.5972532302141189,0.05,3.2,0.0,0.0,1.0
22230015_15_1,10,9,0.0,0,1,8,36,7,1,0.0,0.3333333333333333,0.6666666666666666,58.24763707023317,-1.5882798910140992,0.7433333333333334,-2.4,1.0,0.0,0.0
22230015_15_1,36,1,0.0,0,0,0,10,2,-2,1.0,0.5897435897435898,0.41025641025641024,48.35450953531388,-0.0007992982864379883,0.5733333333333334,0.6,1.0,0.0,0.0
22230015_15_1,36,2,0.0,1,3,3,10,2,1,-2.0,0.5897435897435898,0.41025641025641024,118.73980022286268,-1.5855597496032714,0.5928571428571429,3.2,1.0,0.0,0.0
22230015_15_1,36,3,0.0,0,0,3,10,3,0,1.0,0.5897435897435898,0.41025641025641024,76.83581642854782,1.2315520763397216,0.52,1.2,1.0,0.0,0.0
22230015_15_1,36,4,0.0,1,1,4,10,3,1,0.0,0.5897435897435898,0.41025641025641024,60.74979555638616,-1.490233588218689,0.30666666666666664,0.0,1.0,0.0,0.0
22230015_15_1,36,5,0.0,0,0,4,10,4,0,1.0,0.5897435897435898,0.41025641025641024,63.28709805327871,1.5460814237594604,0.718095238095238,1.6,1.0,0.0,0.0
22230015_15_1,36,6,0.0,1,0,4,10,5,-1,0.0,0.5897435897435898,0.41025641025641024,68.18508783116681,-1.5590451955795288,0.5966666666666667,1.6,1.0,0.0,0.0
22230015_15_1,36,7,1.0,1,3,7,10,5,2,-1.0,0.5897435897435898,0.41025641025641024,231.6766304255772,0.16255820393562317,0.2,2.6,0.0,0.0,1.0
22230015_15_1,36,8,0.0,0,0,7,10,7,0,2.0,0.5897435897435898,0.41025641025641024,370.8339675547935,0.6147182747721672,0.0,2.8,1.0,0.0,0.0
22230015_15_1,36,9,0.0,1,0,7,10,8,-1,0.0,0.5897435897435898,0.41025641025641024,69.57318173452038,-1.5926507711410522,0.8333333333333333,-2.6,1.0,0.0,0.0
22230015_15_2,24,1,0.0,1,1,1,37,0,1,0.0,0.45161290322580644,0.5483870967741935,145.05932419924278,-0.15369303226470948,0.4666666666666666,-1.4,1.0,0.0,0.0
22230015_15_2,24,2,0.0,0,1,2,37,0,2,1.0,0.45161290322580644,0.5483870967741935,77.28152516219279,-0.6423359632492065,0.6533333333333333,1.2,1.0,0.0,0.0
22230015_15_2,24,3,0.0,0,1,3,37,0,3,2.0,0.45161290322580644,0.5483870967741935,73.36000497896448,1.375433659553528,0.6473015873015873,0.4,1.0,0.0,0.0
22230015_15_2,24,4,0.0,0,0,3,37,2,1,3.0,0.45161290322580644,0.5483870967741935,116.30322256810473,1.5707963705062866,0.5233333333333333,0.4,1.0,0.0,0.0
22230015_15_2,24,5,0.0,1,1,4,37,2,2,1.0,0.45161290322580644,0.5483870967741935,51.520281053108974,-1.5106281042099,0.841024531024531,-0.6,1.0,0.0,0.0
22230015_15_2,24,6,0.0,0,0,4,37,5,-1,2.0,0.45161290322580644,0.5483870967741935,322.0465591810179,1.2758904695510864,0.05357142857142857,4.2,1.0,0.0,0.0
22230015_15_2,24,7,2.0,1,2,6,37,5,1,-1.0,0.45161290322580644,0.5483870967741935,215.82447842051482,3.017237663269043,0.24047619047619045,-5.4,0.0,1.0,0.0
22230015_15_2,24,8,0.0,0,0,6,37,7,-1,1.0,0.45161290322580644,0.5483870967741935,50.832138058942064,1.5707963705062866,0.7480952380952381,-0.4,1.0,0.0,0.0
22230015_15_2,37,1,0.0,0,0,0,24,1,-1,0.0,0.6410256410256411,0.358974358974359,137.2880570961497,-0.15369303226470948,0.45999999999999996,-1.4,1.0,0.0,0.0
22230015_15_2,37,2,0.0,1,0,0,24,2,-2,-1.0,0.6410256410256411,0.358974358974359,76.64609629676863,-1.3558533430099486,0.6442857142857144,0.8,1.0,0.0,0.0
22230015_15_2,37,3,0.0,1,0,0,24,3,-3,-2.0,0.6410256410256411,0.358974358974359,72.34638899074369,1.2777523040771483,0.6127777777777779,0.0,1.0,0.0,0.0
22230015_15_2,37,4,0.0,1,2,2,24,3,-1,-3.0,0.6410256410256411,0.358974358974359,103.05506535205754,1.5707963705062866,0.49000000000000005,-0.4,1.0,0.0,0.0
22230015_15_2,37,5,0.0,0,0,2,24,4,-2,-1.0,0.6410256410256411,0.358974358974359,55.190243369402125,-1.5106281042099,0.805,-0.4,1.0,0.0,0.0
22230015_15_2,37,6,1.0,1,3,5,24,4,1,-2.0,0.6410256410256411,0.358974358974359,301.2421914480668,1.2758904695510864,0.05555555555555556,5.4,0.0,0.0,1.0
22230015_15_2,37,7,0.0,0,0,5,24,6,-1,1.0,0.6410256410256411,0.358974358974359,251.83398879914222,3.017237663269043,0.17142857142857143,-5.0,1.0,0.0,0.0
22230015_15_2,37,8,0.0,1,2,7,24,6,1,-1.0,0.6410256410256411,0.358974358974359,49.11792501059466,1.5707963705062866,0.7738095238095238,0.6,1.0,0.0,0.0
22230015_15_3,11,1,0.0,1,1,1,22,0,1,0.0,0.5483870967741935,0.45161290322580644,109.29964511339122,1.9048322439193726,0.2719047619047619,-1.8,1.0,0.0,0.0
22230015_15_3,11,2,0.0,0,0,1,22,2,-1,1.0,0.5483870967741935,0.45161290322580644,56.209365162038,-1.5656681776046752,0.6123520923520923,2.2,1.0,0.0,0.0
22230015_15_3,11,3,0.0,1,0,1,22,3,-2,-1.0,0.5483870967741935,0.45161290322580644,87.69059312032482,1.5707963705062866,0.4607142857142857,0.0,1.0,0.0,0.0
22230015_15_3,11,4,0.0,1,3,4,22,3,1,-2.0,0.5483870967741935,0.45161290322580644,103.58341062518885,1.409370732307434,0.65,-0.6,1.0,0.0,0.0
22230015_15_3,11,5,0.0,0,0,4,22,4,0,1.0,0.5483870967741935,0.45161290322580644,70.50854897147335,-1.7628104209899902,0.6661904761904761,1.0,1.0,0.0,0.0
22230015_15_3,11,6,2.0,1,1,5,22,4,1,0.0,0.5483870967741935,0.45161290322580644,317.86510491937,1.8657022714614868,0.09,-3.2,0.0,1.0,0.0
22230015_15_3,11,7,0.0,0,0,5,22,5,0,1.0,0.5483870967741935,0.45161290322580644,251.51551062131927,0.12435499578714371,0.10714285714285714,5.4,1.0,0.0,0.0
22230015_15_3,11,8,0.0,1,1,6,22,5,1,0.0,0.5483870967741935,0.45161290322580644,120.0,1.4334442615509033,0.38,-1.0,1.0,0.0,0.0
22230015_15_3,22,1,0.0,0,0,0,11,1,-1,0.0,0.6521739130434783,0.34782608695652173,156.65407685478908,1.821323275566101,0.3066666666666667,-1.0,1.0,0.0,0.0
22230015_15_3,22,2,0.0,1,2,2,11,1,1,-1.0,0.6521739130434783,0.34782608695652173,38.371979241817435,-1.5643861293792725,0.64,3.0,1.0,0.0,0.0
22230015_15_3,22,3,0.0,0,1,3,11,1,2,1.0,0.6521739130434783,0.34782608695652173,103.51455700298933,1.5707963705062866,0.42738095238095236,0.4,1.0,0.0,0.0
22230015_15_3,22,4,0.0,0,0,3,11,4,-1,2.0,0.6521739130434783,0.34782608695652173,83.05489963653905,0.6588731288909913,0.7333333333333333,0.8,1.0,0.0,0.0
22230015_15_3,22,5,0.0,1,1,4,11,4,0,-1.0,0.6521739130434783,0.34782608695652173,59.02494233661264,-1.9548244714736938,0.7095238095238094,0.6,1.0,0.0,0.0
22230015_15_3,22,6,0.0,0,0,4,11,5,-1,0.0,0.6521739130434783,0.34782608695652173,361.13046972604826,1.8657022714614868,0.02857142857142857,-2.8,1.0,0.0,0.0
22230015_15_3,22,7,1.0,1,1,5,11,5,0,-1.0,0.6521739130434783,0.34782608695652173,218.58856225503555,0.12435499578714371,0.14285714285714285,5.6,0.0,0.0,1.0
22230015_15_3,22,8,0.0,0,0,5,11,6,-1,0.0,0.6521739130434783,0.34782608695652173,150.0,1.7568684339523315,0.47333333333333333,-1.2,1.0,0.0,0.0
22230015_15_4,25,1,0.0,0,0,0,44,2,-2,0.0,0.5769230769230769,0.4230769230769231,50.44271612914718,-1.600547695159912,0.7347619047619047,1.2,1.0,0.0,0.0
22230015_15_4,25,2,0.0,1,3,3,44,2,1,-2.0,0.5769230769230769,0.4230769230769231,96.02491321577904,1.8107726573944092,0.47619047619047616,0.2,1.0,0.0,0.0
22230015_15_4,25,3,0.0,0,2,5,44,2,3,1.0,0.5769230769230769,0.4230769230769231,61.55693267730563,-1.483710265159607,0.419047619047619,1.2,1.0,0.0,0.0
22230015_15_4,25,4,0.0,0,0,5,44,3,2,3.0,0.5769230769230769,0.4230769230769231,85.71487978232742,-1.5792033910751342,0.41177489177489174,1.2,1.0,0.0,0.0
22230015_15_4,25,5,0.0,1,1,6,44,3,3,2.0,0.5769230769230769,0.4230769230769231,61.17435733959862,-0.6351322174072266,0.6055555555555555,-0.4,1.0,0.0,0.0
22230015_15_4,25,6,0.0,0,1,7,44,3,4,3.0,0.5769230769230769,0.4230769230769231,245.31783309788506,3.017237663269043,0.2749206349206349,-4.2,1.0,0.0,0.0
22230015_15_4,25,7,0.0,0,0,7,44,4,3,4.0,0.5769230769230769,0.4230769230769231,48.62671021308085,-1.5707963705062866,0.6382106782106782,1.0,1.0,0.0,0.0
22230015_15_4,25,8,2.0,1,1,8,44,4,4,3.0,0.5769230769230769,0.4230769230769231,271.5383773966663,1.5169083133339882,0.13333333333333333,-2.2,0.0,1.0,0.0
22230015_15_4,44,1,0.0,1,2,2,25,0,2,0.0,0.5217391304347826,0.4782608695652174,54.924411625067684,-1.600547695159912,0.7328571428571429,1.4,1.0,0.0,0.0
22230015_15_4,44,2,0.0,0,0,2,25,3,-1,2.0,0.5217391304347826,0.4782608695652174,85.19386848694356,1.6805265188217162,0.5561904761904761,0.8,1.0,0.0,0.0
22230015_15_4,44,3,0.0,1,0,2,25,5,-3,-1.0,0.5217391304347826,0.4782608695652174,43.70600671609559,-1.461938738822937,0.4305555555555555,2.4,1.0,0.0,0.0
22230015_15_4,44,4,0.0,1,1,3,25,5,-2,-3.0,0.5217391304347826,0.4782608695652174,68.62982034643534,-1.5845497131347657,0.37666666666666665,0.8,1.0,0.0,0.0
22230015_15_4,44,5,0.0,0,0,3,25,6,-3,-2.0,0.5217391304347826,0.4782608695652174,77.66424314922496,0.10017731189727783,0.5707936507936507,-0.4,1.0,0.0,0.0
22230015_15_4,44,6,2.0,1,0,3,25,7,-4,-3.0,0.5217391304347826,0.4782608695652174,237.03974189118964,3.017237663269043,0.23888888888888887,-4.2,0.0,1.0,0.0
22230015_15_4,44,7,0.0,1,1,4,25,7,-3,-4.0,0.5217391304347826,0.4782608695652174,35.367468845441365,-1.5707963705062866,0.5972222222222222,1.8,1.0,0.0,0.0
22230015_15_4,44,8,0.0,0,0,4,25,8,-4,-3.0,0.5217391304347826,0.4782608695652174,261.3493033500243,1.8953683264553547,0.17333333333333334,-3.0,1.0,0.0,0.0
22230015_15_5,14,1,0.0,1,4,4,46,0,4,0.0,0.5757575757575758,0.42424242424242425,76.76811531878135,-1.6094501733779907,0.650952380952381,-3.4,1.0,0.0,0.0
22230015_15_5,14,2,0.0,0,0,4,46,2,2,4.0,0.5757575757575758,0.42424242424242425,79.5284602329793,-0.547732925415039,0.76,-0.6,1.0,0.0,0.0
22230015_15_5,14,3,0.0,1,1,5,46,2,3,2.0,0.5757575757575758,0.42424242424242425,120.36728043992471,0.44822747707366944,0.4,-0.8,1.0,0.0,0.0
22230015_15_5,14,4,0.0,0,0,5,46,3,2,3.0,0.5757575757575758,0.42424242424242425,114.58748253792594,0.8459798216819763,0.5233333333333333,1.6,1.0,0.0,0.0
22230015_15_5,14,5,0.0,1,2,7,46,3,4,2.0,0.5757575757575758,0.42424242424242425,40.80475366214616,-1.5811848878860473,0.6983333333333334,0.2,1.0,0.0,0.0
22230015_15_5,14,6,0.0,0,0,7,46,5,2,4.0,0.5757575757575758,0.42424242424242425,350.1198173044397,2.8024327754974365,0.05,-1.6,1.0,0.0,0.0
22230015_15_5,14,7,1.0,1,1,8,46,5,3,2.0,0.5757575757575758,0.42424242424242425,316.38721273331294,0.12435499578714371,0.04444444444444444,3.6,0.0,0.0,1.0
22230015_15_5,14,8,0.0,0,0,8,46,6,2,3.0,0.5757575757575758,0.42424242424242425,35.21313108581633,1.6107741117477417,0.6382106782106782,0.0,1.0,0.0,0.0
22230015_15_5,46,1,0.0,0,0,0,14,4,-4,0.0,0.4,0.6,84.86084810457615,-1.6020850896835328,0.6901587301587302,-1.8,1.0,0.0,0.0
22230015_15_5,46,2,0.0,1,2,2,14,4,-2,-4.0,0.4,0.6,74.84658641245916,-0.547732925415039,0.8366666666666667,-1.0,1.0,0.0,0.0
22230015_15_5,46,3,0.0,0,0,2,14,5,-3,-2.0,0.4,0.6,151.277047659586,0.09510427564382554,0.30333333333333334,-0.4,1.0,0.0,0.0
22230015_15_5,46,4,0.0,1,1,3,14,5,-2,-3.0,0.4,0.6,129.18221244357588,0.43634100556373595,0.4666666666666667,1.6,1.0,0.0,0.0
22230015_15_5,46,5,0.0,0,0,3,14,7,-4,-2.0,0.4,0.6,37.23694376034754,-1.5811848878860473,0.6838095238095238,0.8,1.0,0.0,0.0
22230015_15_5,46,6,2.0,1,2,5,14,7,-2,-4.0,0.4,0.6,314.1765728313834,2.8024327754974365,0.13999999999999999,-2.0,0.0,1.0,0.0
22230015_15_5,46,7,0.0,0,0,5,14,8,-3,-2.0,0.4,0.6,347.4392259240597,0.12435499578714371,0.025,3.6,1.0,0.0,0.0
22230015_15_5,46,8,0.0,1,1,6,14,8,-2,-3.0,0.4,0.6,32.036096003729725,1.6307629823684693,0.6216666666666667,0.0,1.0,0.0,0.0
22230015_16_1,15,1,0.0,0,0,0,18,1,-1,0.0,0.37142857142857144,0.6285714285714286,26.788614135136925,1.5530436515808106,0.6901587301587302,-0.2,1.0,0.0,0.0
22230015_16_1,15,2,0.0,1,2,2,18,1,1,-1.0,0.37142857142857144,0.6285714285714286,94.8573764048555,-0.44495060443878176,0.469047619047619,0.6,1.0,0.0,0.0
22230015_16_1,15,3,0.0,0,0,2,18,4,-2,1.0,0.37142857142857144,0.6285714285714286,93.08801507388917,1.5707963705062866,0.5111904761904762,-1.4,1.0,0.0,0.0
22230015_16_1,15,4,0.0,1,2,4,18,4,0,-2.0,0.37142857142857144,0.6285714285714286,184.26052927174436,-0.35605922639369963,0.4833333333333333,0.0,1.0,0.0,0.0
22230015_16_1,15,5,0.0,0,0,4,18,6,-2,0.0,0.37142857142857144,0.6285714285714286,51.459370548586186,1.5707963705062866,0.7346031746031747,0.8,1.0,0.0,0.0
22230015_16_1,15,6,0.0,1,2,6,18,6,0,-2.0,0.37142857142857144,0.6285714285714286,72.52203790607024,-1.3985812664031982,0.5378787878787878,1.0,1.0,0.0,0.0
22230015_16_1,15,7,0.0,0,0,6,18,8,-2,0.0,0.37142857142857144,0.6285714285714286,151.892248963487,0.37729535102844236,0.29,-2.8,1.0,0.0,0.0
22230015_16_1,15,8,1.0,1,1,7,18,8,-1,-2.0,0.37142857142857144,0.6285714285714286,271.04892248528205,-0.24213916212320327,0.32999999999999996,4.0,0.0,0.0,1.0
22230015_16_1,18,1,0.0,1,1,1,15,0,1,0.0,0.4782608695652174,0.5217391304347826,16.540193760291583,1.5471260786056518,0.6950000000000001,-0.2,1.0,0.0,0.0
22230015_16_1,18,2,0.0,0,0,1,15,2,-1,1.0,0.4782608695652174,0.5217391304347826,101.40927220676686,-0.44495060443878176,0.4809523809523809,0.2,1.0,0.0,0.0
22230015_16_1,18,3,0.0,1,3,4,15,2,2,-1.0,0.4782608695652174,0.5217391304347826,140.61645081372103,1.5707963705062866,0.44682539682539685,-1.8,1.0,0.0,0.0
22230015_16_1,18,4,0.0,0,0,4,15,4,0,2.0,0.4782608695652174,0.5217391304347826,260.8181743202448,-0.35605922639369963,0.39333333333333337,-0.8,1.0,0.0,0.0
22230015_16_1,18,5,0.0,1,2,6,15,4,2,0.0,0.4782608695652174,0.5217391304347826,44.3201069910102,1.5707963705062866,0.7722222222222223,0.8,1.0,0.0,0.0
22230015_16_1,18,6,0.0,0,0,6,15,6,0,2.0,0.4782608695652174,0.5217391304347826,74.6849283739131,-1.4256155014038085,0.6187301587301588,1.2,1.0,0.0,0.0
22230015_16_1,18,7,2.0,1,2,8,15,6,2,0.0,0.4782608695652174,0.5217391304347826,156.64358215526664,1.115856122970581,0.20666666666666664,-2.6,0.0,1.0,0.0
22230015_16_1,18,8,0.0,0,0,8,15,7,1,2.0,0.4782608695652174,0.5217391304347826,313.1914017844033,-0.3524930328130722,0.2,3.8,1.0,0.0,0.0
22230015_16_2,20,1,0.0,1,1,1,51,0,1,0.0,0.5454545454545454,0.45454545454545453,157.005006707738,1.5636215925216674,0.63,1.0,1.0,0.0,0.0
