CompetitionID,SessionID,GameID,TeamID,EndID,Result,PowerPlay
22230015,4,2,15,3,0,
22230015,4,2,28,3,3,
22230015,4,2,15,4,1,
22230015,4,2,28,4,0,
22230015,4,2,15,5,0,
22230015,4,2,28,5,5,
22230015,4,2,15,6,0,
22230015,4,2,28,6,2,
22230015,4,2,15,7,1,1
22230015,4,2,28,7,0,
22230015,4,3,16,1,0,
22230015,4,3,20,1,1,
22230015,4,3,16,2,1,
22230015,4,3,20,2,0,
22230015,4,3,16,3,0,
22230015,4,3,20,3,1,
22230015,4,3,16,4,2,
22230015,4,3,20,4,0,
22230015,4,3,16,5,0,
22230015,4,3,20,5,2,
22230015,4,3,16,6,2,1
22230015,4,3,20,6,0,
22230015,4,3,16,7,0,
22230015,4,3,20,7,1,2
22230015,4,3,16,8,2,
22230015,4,3,20,8,0,
22230015,4,4,19,1,3,
22230015,4,4,23,1,0,
22230015,4,4,19,2,2,
22230015,4,4,23,2,0,
22230015,4,4,19,3,0,
22230015,4,4,23,3,2,
22230015,4,4,19,4,0,
22230015,4,4,23,4,1,
22230015,4,4,19,5,3,
22230015,4,4,23,5,0,
22230015,4,4,19,6,1,
22230015,4,4,23,6,0,2
22230015,4,4,19,7,1,
22230015,4,4,23,7,0,
22230015,4,5,18,1,0,
22230015,4,5,34,1,1,
22230015,4,5,18,2,1,
22230015,4,5,34,2,0,
22230015,4,5,18,3,1,
22230015,4,5,34,3,0,
22230015,4,5,18,4,1,
22230015,4,5,34,4,0,
22230015,4,5,18,5,0,
22230015,4,5,34,5,2,
22230015,4,5,18,6,0,
22230015,4,5,34,6,1,
22230015,4,5,18,7,4,2
22230015,4,5,34,7,0,
22230015,4,5,18,8,0,
22230015,4,5,34,8,3,2
22230015,4,5,18,9,1,
22230015,4,5,34,9,0,
22230015,5,1,14,1,2,
22230015,5,1,25,1,0,
22230015,5,1,14,2,0,
22230015,5,1,25,2,1,
22230015,5,1,14,3,2,
22230015,5,1,25,3,0,
22230015,5,1,14,4,0,
22230015,5,1,25,4,2,
22230015,5,1,14,5,1,
22230015,5,1,25,5,0,
22230015,5,1,14,6,0,
22230015,5,1,25,6,1,1
22230015,5,1,14,7,2,1
22230015,5,1,25,7,0,
22230015,5,1,14,8,9,
22230015,5,1,25,8,9,
22230015,5,2,11,1,4,
22230015,5,2,44,1,0,
22230015,5,2,11,2,0,
22230015,5,2,44,2,1,
22230015,5,2,11,3,0,
22230015,5,2,44,3,1,
22230015,5,2,11,4,2,
22230015,5,2,44,4,0,
22230015,5,2,11,5,0,
22230015,5,2,44,5,2,
22230015,5,2,11,6,2,
22230015,5,2,44,6,0,
22230015,5,2,11,7,0,
22230015,5,2,44,7,2,1
22230015,5,2,11,8,1,1
22230015,5,2,44,8,0,
22230015,5,3,24,1,0,
22230015,5,3,36,1,2,
22230015,5,3,24,2,3,
22230015,5,3,36,2,0,
22230015,5,3,24,3,1,
22230015,5,3,36,3,0,
22230015,5,3,24,4,0,
22230015,5,3,36,4,1,
22230015,5,3,24,5,2,
22230015,5,3,36,5,0,
22230015,5,3,24,6,0,
22230015,5,3,36,6,1,1
22230015,5,3,24,7,2,2
22230015,5,3,36,7,0,
22230015,5,3,24,8,9,
22230015,5,3,36,8,9,
22230015,5,4,10,1,2,
22230015,5,4,37,1,0,
22230015,5,4,10,2,0,
22230015,5,4,37,2,1,
22230015,5,4,10,3,1,
22230015,5,4,37,3,0,
22230015,5,4,10,4,0,
22230015,5,4,37,4,1,
22230015,5,4,10,5,0,
22230015,5,4,37,5,1,
22230015,5,4,10,6,1,
22230015,5,4,37,6,0,
22230015,5,4,10,7,0,
22230015,5,4,37,7,2,1
22230015,5,4,10,8,0,2
22230015,5,4,37,8,2,
22230015,5,5,22,1,1,
22230015,5,5,46,1,0,
22230015,5,5,22,2,1,
22230015,5,5,46,2,0,
22230015,5,5,22,3,1,
22230015,5,5,46,3,0,
22230015,5,5,22,4,3,
22230015,5,5,46,4,0,
22230015,5,5,22,5,0,
22230015,5,5,46,5,3,2
22230015,5,5,22,6,1,1
22230015,5,5,46,6,0,
22230015,5,5,22,7,2,
22230015,5,5,46,7,0,
22230015,6,1,23,1,0,
22230015,6,1,34,1,2,
22230015,6,1,23,2,1,
22230015,6,1,34,2,0,
22230015,6,1,23,3,0,
22230015,6,1,34,3,2,
22230015,6,1,23,4,0,2
22230015,6,1,34,4,3,
22230015,6,1,23,5,1,
22230015,6,1,34,5,0,
22230015,6,1,23,6,0,
22230015,6,1,34,6,2,
22230015,6,1,23,7,1,
22230015,6,1,34,7,0,
22230015,6,2,16,1,0,
22230015,6,2,19,1,1,
22230015,6,2,16,2,4,
22230015,6,2,19,2,0,
22230015,6,2,16,3,0,
22230015,6,2,19,3,2,
22230015,6,2,16,4,0,
22230015,6,2,19,4,1,
22230015,6,2,16,5,2,
22230015,6,2,19,5,0,
22230015,6,2,16,6,0,
22230015,6,2,19,6,1,2
22230015,6,2,16,7,1,1
22230015,6,2,19,7,0,
22230015,6,2,16,8,0,
22230015,6,2,19,8,2,
22230015,6,2,16,9,1,
22230015,6,2,19,9,0,
22230015,6,3,15,1,0,
22230015,6,3,51,1,3,
22230015,6,3,15,2,1,
22230015,6,3,51,2,0,
22230015,6,3,15,3,0,
22230015,6,3,51,3,2,
22230015,6,3,15,4,2,1
22230015,6,3,51,4,0,
22230015,6,3,15,5,0,
22230015,6,3,51,5,3,
22230015,6,3,15,6,3,
22230015,6,3,51,6,0,
22230015,6,3,15,7,0,
22230015,6,3,51,7,4,1
22230015,6,4,18,1,0,
22230015,6,4,20,1,1,
22230015,6,4,18,2,0,
22230015,6,4,20,2,1,
22230015,6,4,18,3,0,
22230015,6,4,20,3,1,
22230015,6,4,18,4,0,
22230015,6,4,20,4,1,
22230015,6,4,18,5,2,2
22230015,6,4,20,5,0,
22230015,6,4,18,6,0,
22230015,6,4,20,6,1,
22230015,6,4,18,7,0,
22230015,6,4,20,7,3,
22230015,6,5,17,1,1,
22230015,6,5,28,1,0,
22230015,6,5,17,2,1,
22230015,6,5,28,2,0,
22230015,6,5,17,3,1,
22230015,6,5,28,3,0,
22230015,6,5,17,4,2,
22230015,6,5,28,4,0,
22230015,6,5,17,5,0,
22230015,6,5,28,5,1,2
22230015,6,5,17,6,0,
22230015,6,5,28,6,1,
22230015,6,5,17,7,1,2
22230015,6,5,28,7,0,
22230015,6,5,17,8,9,
22230015,6,5,28,8,9,
22230015,7,1,22,1,0,
22230015,7,1,37,1,5,
22230015,7,1,22,2,0,
22230015,7,1,37,2,1,
22230015,7,1,22,3,3,2
22230015,7,1,37,3,0,
22230015,7,1,22,4,0,
22230015,7,1,37,4,3,
22230015,7,1,22,5,3,
22230015,7,1,37,5,0,
22230015,7,1,22,6,0,
22230015,7,1,37,6,3,1
22230015,7,2,10,1,0,
22230015,7,2,24,1,1,
22230015,7,2,10,2,0,
22230015,7,2,24,2,1,
22230015,7,2,10,3,2,
22230015,7,2,24,3,0,
22230015,7,2,10,4,0,
22230015,7,2,24,4,1,
22230015,7,2,10,5,2,
22230015,7,2,24,5,0,
22230015,7,2,10,6,0,
22230015,7,2,24,6,1,
22230015,7,2,10,7,2,2
22230015,7,2,24,7,0,
22230015,7,2,10,8,2,
22230015,7,2,24,8,0,2
22230015,7,3,11,1,2,
22230015,7,3,46,1,0,
22230015,7,3,11,2,0,
22230015,7,3,46,2,2,
22230015,7,3,11,3,1,
22230015,7,3,46,3,0,
22230015,7,3,11,4,0,
22230015,7,3,46,4,2,
22230015,7,3,11,5,3,
22230015,7,3,46,5,0,
22230015,7,3,11,6,0,
22230015,7,3,46,6,2,1
22230015,7,3,11,7,0,2
22230015,7,3,46,7,1,
22230015,7,3,11,8,1,
22230015,7,3,46,8,0,
22230015,7,3,11,9,0,
22230015,7,3,46,9,2,
22230015,7,4,14,1,4,
22230015,7,4,44,1,0,
22230015,7,4,14,2,0,
22230015,7,4,44,2,3,
22230015,7,4,14,3,3,
22230015,7,4,44,3,0,
22230015,7,4,14,4,1,
22230015,7,4,44,4,0,
22230015,7,4,14,5,0,
22230015,7,4,44,5,3,1
22230015,7,4,14,6,3,
22230015,7,4,44,6,0,
22230015,7,4,14,7,9,
22230015,7,4,44,7,9,
22230015,7,5,25,1,3,
22230015,7,5,36,1,0,
22230015,7,5,25,2,2,
22230015,7,5,36,2,0,
22230015,7,5,25,3,1,
22230015,7,5,36,3,0,
22230015,7,5,25,4,0,
22230015,7,5,36,4,3,1
22230015,7,5,25,5,0,
22230015,7,5,36,5,1,
22230015,7,5,25,6,0,2
22230015,7,5,36,6,1,
22230015,7,5,25,7,0,
22230015,7,5,36,7,1,
22230015,7,5,25,8,2,
22230015,7,5,36,8,0,
22230015,8,1,20,1,4,
22230015,8,1,28,1,0,
22230015,8,1,20,2,0,
22230015,8,1,28,2,1,
22230015,8,1,20,3,1,
22230015,8,1,28,3,0,
22230015,8,1,20,4,2,
22230015,8,1,28,4,0,
22230015,8,1,20,5,0,
22230015,8,1,28,5,1,2
22230015,8,1,20,6,3,
22230015,8,1,28,6,0,
22230015,8,2,18,1,2,
22230015,8,2,51,1,0,
22230015,8,2,18,2,0,
22230015,8,2,51,2,1,
22230015,8,2,18,3,1,
22230015,8,2,51,3,0,
22230015,8,2,18,4,0,
22230015,8,2,51,4,1,
22230015,8,2,18,5,0,
22230015,8,2,51,5,1,
22230015,8,2,18,6,1,
22230015,8,2,51,6,0,
22230015,8,2,18,7,0,
22230015,8,2,51,7,1,1
22230015,8,2,18,8,1,2
22230015,8,2,51,8,0,
22230015,8,3,17,1,0,
22230015,8,3,19,1,1,
22230015,8,3,17,2,3,
22230015,8,3,19,2,0,
22230015,8,3,17,3,0,
22230015,8,3,19,3,1,
22230015,8,3,17,4,0,
22230015,8,3,19,4,2,
22230015,8,3,17,5,0,
22230015,8,3,19,5,1,
22230015,8,3,17,6,3,2
22230015,8,3,19,6,0,
22230015,8,3,17,7,1,
22230015,8,3,19,7,0,2
22230015,8,3,17,8,2,
22230015,8,3,19,8,0,
22230015,8,4,16,1,0,
22230015,8,4,23,1,1,
22230015,8,4,16,2,4,
22230015,8,4,23,2,0,
22230015,8,4,16,3,0,
22230015,8,4,23,3,1,
22230015,8,4,16,4,0,
22230015,8,4,23,4,4,
22230015,8,4,16,5,4,1
22230015,8,4,23,5,0,
22230015,8,4,16,6,0,
22230015,8,4,23,6,1,2
22230015,8,4,16,7,4,
22230015,8,4,23,7,0,
22230015,8,5,15,1,0,
22230015,8,5,34,1,1,
22230015,8,5,15,2,1,
22230015,8,5,34,2,0,
22230015,8,5,15,3,1,
22230015,8,5,34,3,0,
22230015,8,5,15,4,0,
22230015,8,5,34,4,4,
22230015,8,5,15,5,1,
22230015,8,5,34,5,0,
22230015,8,5,15,6,0,
22230015,8,5,34,6,1,2
22230015,8,5,15,7,0,1
22230015,8,5,34,7,1,
22230015,8,5,15,8,3,
22230015,8,5,34,8,0,
22230015,9,1,10,1,1,
22230015,9,1,46,1,0,
22230015,9,1,10,2,2,
22230015,9,1,46,2,0,
22230015,9,1,10,3,0,
22230015,9,1,46,3,2,
22230015,9,1,10,4,2,
22230015,9,1,46,4,0,
22230015,9,1,10,5,1,
22230015,9,1,46,5,0,1
22230015,9,1,10,6,0,
22230015,9,1,46,6,4,
22230015,9,1,10,7,5,2
22230015,9,1,46,7,0,
22230015,9,2,36,1,0,
22230015,9,2,37,1,1,
22230015,9,2,36,2,0,
22230015,9,2,37,2,2,
22230015,9,2,36,3,0,
22230015,9,2,37,3,1,
22230015,9,2,36,4,0,
22230015,9,2,37,4,2,
22230015,9,2,36,5,2,1
22230015,9,2,37,5,0,
22230015,9,2,36,6,0,
22230015,9,2,37,6,3,2
22230015,9,3,22,1,4,
22230015,9,3,44,1,0,
22230015,9,3,22,2,0,
22230015,9,3,44,2,4,
22230015,9,3,22,3,1,
22230015,9,3,44,3,0,
22230015,9,3,22,4,0,
22230015,9,3,44,4,4,
22230015,9,3,22,5,0,2
22230015,9,3,44,5,1,
22230015,9,3,22,6,2,
22230015,9,3,44,6,0,
22230015,9,3,22,7,0,
22230015,9,3,44,7,3,1
22230015,9,4,11,1,0,
22230015,9,4,25,1,2,
22230015,9,4,11,2,2,
22230015,9,4,25,2,0,
22230015,9,4,11,3,0,
22230015,9,4,25,3,3,
22230015,9,4,11,4,3,
22230015,9,4,25,4,0,
22230015,9,4,11,5,0,
22230015,9,4,25,5,1,
22230015,9,4,11,6,0,2
22230015,9,4,25,6,1,
22230015,9,4,11,7,1,
22230015,9,4,25,7,0,
22230015,9,4,11,8,1,
22230015,9,4,25,8,0,2
22230015,9,4,11,9,0,
22230015,9,4,25,9,1,
22230015,9,5,14,1,3,
22230015,9,5,24,1,0,
22230015,9,5,14,2,0,
22230015,9,5,24,2,1,
22230015,9,5,14,3,2,
22230015,9,5,24,3,0,
22230015,9,5,14,4,0,
22230015,9,5,24,4,1,
22230015,9,5,14,5,2,
22230015,9,5,24,5,0,
22230015,9,5,14,6,0,
22230015,9,5,24,6,2,1
22230015,9,5,14,7,1,1
22230015,9,5,24,7,0,
22230015,9,5,14,8,0,
22230015,9,5,24,8,2,
22230015,10,1,17,1,1,
22230015,10,1,18,1,0,
22230015,10,1,17,2,0,
22230015,10,1,18,2,1,
22230015,10,1,17,3,1,
22230015,10,1,18,3,0,
22230015,10,1,17,4,0,
22230015,10,1,18,4,1,
22230015,10,1,17,5,0,
22230015,10,1,18,5,1,
22230015,10,1,17,6,5,2
22230015,10,1,18,6,0,
22230015,10,1,17,7,0,
22230015,10,1,18,7,2,1
22230015,10,1,17,8,9,
22230015,10,1,18,8,9,
22230015,10,2,15,1,0,
22230015,10,2,20,1,2,
22230015,10,2,15,2,1,
22230015,10,2,20,2,0,
22230015,10,2,15,3,0,
22230015,10,2,20,3,1,
22230015,10,2,15,4,0,
22230015,10,2,20,4,2,
22230015,10,2,15,5,0,2
22230015,10,2,20,5,1,
22230015,10,2,15,6,0,
22230015,10,2,20,6,1,
22230015,10,3,16,1,0,
22230015,10,3,28,1,1,
22230015,10,3,16,2,2,
22230015,10,3,28,2,0,
22230015,10,3,16,3,1,
22230015,10,3,28,3,0,
22230015,10,3,16,4,1,
22230015,10,3,28,4,0,
22230015,10,3,16,5,2,
22230015,10,3,28,5,0,
22230015,10,3,16,6,0,
22230015,10,3,28,6,1,2
22230015,10,3,16,7,3,1
22230015,10,3,28,7,0,
22230015,10,4,19,1,3,
22230015,10,4,34,1,0,
22230015,10,4,19,2,3,
22230015,10,4,34,2,0,
22230015,10,4,19,3,1,
22230015,10,4,34,3,0,
22230015,10,4,19,4,0,
22230015,10,4,34,4,1,
22230015,10,4,19,5,1,
22230015,10,4,34,5,0,
22230015,10,4,19,6,0,
22230015,10,4,34,6,1,1
22230015,10,4,19,7,3,2
22230015,10,4,34,7,0,
22230015,10,5,23,1,1,
22230015,10,5,51,1,0,
22230015,10,5,23,2,0,
22230015,10,5,51,2,2,
22230015,10,5,23,3,1,
22230015,10,5,51,3,0,
22230015,10,5,23,4,0,
22230015,10,5,51,4,1,
22230015,10,5,23,5,0,
22230015,10,5,51,5,1,
22230015,10,5,23,6,0,
22230015,10,5,51,6,2,
22230015,10,5,23,7,0,1
22230015,10,5,51,7,1,
22230015,10,5,23,8,0,
22230015,10,5,51,8,1,
22230015,11,1,14,1,0,
22230015,11,1,37,1,2,
22230015,11,1,14,2,2,
22230015,11,1,37,2,0,
22230015,11,1,14,3,1,
22230015,11,1,37,3,0,
22230015,11,1,14,4,0,
22230015,11,1,37,4,1,
22230015,11,1,14,5,0,
22230015,11,1,37,5,1,
22230015,11,1,14,6,2,2
22230015,11,1,37,6,0,
22230015,11,1,14,7,0,
22230015,11,1,37,7,1,2
22230015,11,1,14,8,0,
22230015,11,1,37,8,1,
22230015,11,2,44,1,0,
22230015,11,2,46,1,2,
22230015,11,2,44,2,0,
22230015,11,2,46,2,1,
22230015,11,2,44,3,1,
22230015,11,2,46,3,0,
22230015,11,2,44,4,0,
22230015,11,2,46,4,1,
22230015,11,2,44,5,4,
22230015,11,2,46,5,0,
22230015,11,2,44,6,0,
22230015,11,2,46,6,2,1
22230015,11,2,44,7,2,1
22230015,11,2,46,7,0,
22230015,11,2,44,8,0,
22230015,11,2,46,8,4,
22230015,11,3,24,1,1,
22230015,11,3,25,1,0,
22230015,11,3,24,2,0,
22230015,11,3,25,2,1,
22230015,11,3,24,3,3,
22230015,11,3,25,3,0,
22230015,11,3,24,4,0,
22230015,11,3,25,4,2,
22230015,11,3,24,5,2,
22230015,11,3,25,5,0,
22230015,11,3,24,6,2,
22230015,11,3,25,6,0,2
22230015,11,3,24,7,0,
22230015,11,3,25,7,3,
22230015,11,3,24,8,9,2
22230015,11,3,25,8,9,
22230015,11,4,10,1,2,
22230015,11,4,22,1,0,
22230015,11,4,10,2,0,
22230015,11,4,22,2,1,
22230015,11,4,10,3,3,
22230015,11,4,22,3,0,
22230015,11,4,10,4,0,
22230015,11,4,22,4,1,
22230015,11,4,10,5,3,
22230015,11,4,22,5,0,
22230015,11,4,10,6,0,
22230015,11,4,22,6,1,2
22230015,11,5,11,1,0,
22230015,11,5,36,1,1,
22230015,11,5,11,2,1,
22230015,11,5,36,2,0,
22230015,11,5,11,3,0,
22230015,11,5,36,3,1,
22230015,11,5,11,4,0,
22230015,11,5,36,4,1,
22230015,11,5,11,5,1,
22230015,11,5,36,5,0,
22230015,11,5,11,6,1,
22230015,11,5,36,6,0,
22230015,11,5,11,7,0,
22230015,11,5,36,7,2,1
22230015,11,5,11,8,2,2
22230015,11,5,36,8,0,
22230015,11,5,11,9,0,
22230015,11,5,36,9,1,
22230015,12,1,20,1,1,
22230015,12,1,23,1,0,
22230015,12,1,20,2,3,
22230015,12,1,23,2,0,
22230015,12,1,20,3,2,
22230015,12,1,23,3,0,
22230015,12,1,20,4,1,
22230015,12,1,23,4,0,
22230015,12,1,20,5,0,
22230015,12,1,23,5,1,1
22230015,12,1,20,6,0,2
22230015,12,1,23,6,1,
22230015,12,2,16,1,1,
22230015,12,2,17,1,0,
22230015,12,2,16,2,0,
22230015,12,2,17,2,4,
22230015,12,2,16,3,3,
22230015,12,2,17,3,0,
22230015,12,2,16,4,0,
22230015,12,2,17,4,3,
22230015,12,2,16,5,2,
22230015,12,2,17,5,0,
22230015,12,2,16,6,1,
22230015,12,2,17,6,0,2
22230015,12,2,16,7,0,
22230015,12,2,17,7,1,
22230015,12,2,16,8,3,1
22230015,12,2,17,8,0,
22230015,12,3,34,1,0,
22230015,12,3,51,1,2,
22230015,12,3,34,2,1,
22230015,12,3,51,2,0,
22230015,12,3,34,3,1,
22230015,12,3,51,3,0,
22230015,12,3,34,4,0,
22230015,12,3,51,4,4,
22230015,12,3,34,5,0,
22230015,12,3,51,5,3,
22230015,12,3,34,6,2,1
22230015,12,3,51,6,0,
22230015,12,3,34,7,0,
22230015,12,3,51,7,1,1
22230015,12,4,18,1,1,
22230015,12,4,28,1,0,
22230015,12,4,18,2,0,
22230015,12,4,28,2,1,
22230015,12,4,18,3,0,
22230015,12,4,28,3,1,
22230015,12,4,18,4,4,
22230015,12,4,28,4,0,
22230015,12,4,18,5,0,
22230015,12,4,28,5,1,
22230015,12,4,18,6,2,
22230015,12,4,28,6,0,
22230015,12,4,18,7,0,
22230015,12,4,28,7,2,2
22230015,12,4,18,8,9,2
22230015,12,4,28,8,9,
22230015,12,5,15,1,2,
22230015,12,5,19,1,0,
22230015,12,5,15,2,0,
22230015,12,5,19,2,1,
22230015,12,5,15,3,2,
22230015,12,5,19,3,0,
22230015,12,5,15,4,0,
22230015,12,5,19,4,2,
22230015,12,5,15,5,0,
22230015,12,5,19,5,1,
22230015,12,5,15,6,3,
22230015,12,5,19,6,0,
22230015,12,5,15,7,2,
22230015,12,5,19,7,0,2
22230015,13,1,22,1,0,
22230015,13,1,25,1,2,
22230015,13,1,22,2,0,
22230015,13,1,25,2,1,
22230015,13,1,22,3,2,
22230015,13,1,25,3,0,
22230015,13,1,22,4,1,
22230015,13,1,25,4,0,
22230015,13,1,22,5,3,
22230015,13,1,25,5,0,
22230015,13,1,22,6,0,
22230015,13,1,25,6,1,1
22230015,13,1,22,7,1,1
22230015,13,1,25,7,0,
22230015,13,1,22,8,0,
22230015,13,1,25,8,1,
22230015,13,2,10,1,1,
22230015,13,2,11,1,0,
22230015,13,2,10,2,0,
22230015,13,2,11,2,1,
22230015,13,2,10,3,1,
22230015,13,2,11,3,0,
22230015,13,2,10,4,1,
22230015,13,2,11,4,0,
22230015,13,2,10,5,0,
22230015,13,2,11,5,1,
22230015,13,2,10,6,2,
22230015,13,2,11,6,0,
22230015,13,2,10,7,3,
22230015,13,2,11,7,0,2
22230015,13,3,14,1,2,
22230015,13,3,36,1,0,
22230015,13,3,14,2,0,
22230015,13,3,36,2,1,
22230015,13,3,14,3,2,
22230015,13,3,36,3,0,
22230015,13,3,14,4,0,
22230015,13,3,36,4,2,
22230015,13,3,14,5,3,
22230015,13,3,36,5,0,
22230015,13,3,14,6,0,
22230015,13,3,36,6,1,1
22230015,13,3,14,7,0,1
22230015,13,3,36,7,1,
22230015,13,3,14,8,0,
22230015,13,3,36,8,1,
22230015,13,4,37,1,5,
22230015,13,4,46,1,0,
22230015,13,4,37,2,0,
22230015,13,4,46,2,1,
22230015,13,4,37,3,3,
22230015,13,4,46,3,0,
22230015,13,4,37,4,0,
22230015,13,4,46,4,1,2
22230015,13,4,37,5,1,
22230015,13,4,46,5,0,
22230015,13,4,37,6,0,
22230015,13,4,46,6,1,
22230015,13,5,24,1,1,
22230015,13,5,44,1,0,
22230015,13,5,24,2,1,
22230015,13,5,44,2,0,
22230015,13,5,24,3,2,
22230015,13,5,44,3,0,
22230015,13,5,24,4,0,
22230015,13,5,44,4,1,
22230015,13,5,24,5,1,
22230015,13,5,44,5,0,
22230015,13,5,24,6,0,
22230015,13,5,44,6,1,2
22230015,13,5,24,7,0,
22230015,13,5,44,7,1,
22230015,13,5,24,8,1,2
22230015,13,5,44,8,0,
22230015,14,1,28,1,0,
22230015,14,1,34,1,2,
22230015,14,1,28,2,0,
22230015,14,1,34,2,1,
22230015,14,1,28,3,2,
22230015,14,1,34,3,0,
22230015,14,1,28,4,1,
22230015,14,1,34,4,0,
22230015,14,1,28,5,1,
22230015,14,1,34,5,0,
22230015,14,1,28,6,0,
22230015,14,1,34,6,3,1
22230015,14,1,28,7,0,2
22230015,14,1,34,7,1,
22230015,14,1,28,8,1,
22230015,14,1,34,8,0,
22230015,14,2,18,1,0,
22230015,14,2,19,1,1,
22230015,14,2,18,2,1,
22230015,14,2,19,2,0,
22230015,14,2,18,3,0,
22230015,14,2,19,3,1,
22230015,14,2,18,4,1,
22230015,14,2,19,4,0,
22230015,14,2,18,5,1,
22230015,14,2,19,5,0,
22230015,14,2,18,6,0,
22230015,14,2,19,6,2,2
22230015,14,2,18,7,3,1
22230015,14,2,19,7,0,
22230015,14,2,18,8,2,
22230015,14,2,19,8,0,
22230015,14,3,15,1,1,
22230015,14,3,23,1,0,
22230015,14,3,15,2,2,
22230015,14,3,23,2,0,
22230015,14,3,15,3,0,
22230015,14,3,23,3,1,1
22230015,14,3,15,4,3,
22230015,14,3,23,4,0,
22230015,14,3,15,5,0,
22230015,14,3,23,5,1,
22230015,14,3,15,6,0,
22230015,14,3,23,6,1,
22230015,14,3,15,7,2,1
22230015,14,3,23,7,0,
22230015,14,4,17,1,0,
22230015,14,4,20,1,1,
22230015,14,4,17,2,0,
22230015,14,4,20,2,1,
22230015,14,4,17,3,0,
22230015,14,4,20,3,1,
22230015,14,4,17,4,0,
22230015,14,4,20,4,1,
22230015,14,4,17,5,1,2
22230015,14,4,20,5,0,
22230015,14,4,17,6,1,
22230015,14,4,20,6,0,
22230015,14,4,17,7,0,
22230015,14,4,20,7,1,2
22230015,14,4,17,8,1,
22230015,14,4,20,8,0,
22230015,14,5,16,1,0,
22230015,14,5,51,1,1,
22230015,14,5,16,2,3,
22230015,14,5,51,2,0,
22230015,14,5,16,3,0,
22230015,14,5,51,3,2,
22230015,14,5,16,4,1,
22230015,14,5,51,4,0,
22230015,14,5,16,5,1,
22230015,14,5,51,5,0,
22230015,14,5,16,6,0,
22230015,14,5,51,6,1,1
22230015,14,5,16,7,1,1
22230015,14,5,51,7,0,
22230015,14,5,16,8,1,
22230015,14,5,51,8,0,
22230015,15,1,10,1,2,
22230015,15,1,36,1,0,
22230015,15,1,10,2,0,
22230015,15,1,36,2,3,
22230015,15,1,10,3,1,
22230015,15,1,36,3,0,
22230015,15,1,10,4,0,
22230015,15,1,36,4,1,
22230015,15,1,10,5,1,
22230015,15,1,36,5,0,
22230015,15,1,10,6,1,
22230015,15,1,36,6,0,
22230015,15,1,10,7,0,
22230015,15,1,36,7,3,1
22230015,15,1,10,8,2,1
22230015,15,1,36,8,0,
22230015,15,1,10,9,1,
22230015,15,1,36,9,0,
22230015,15,2,24,1,1,
22230015,15,2,37,1,0,
22230015,15,2,24,2,1,
22230015,15,2,37,2,0,
22230015,15,2,24,3,1,
22230015,15,2,37,3,0,
22230015,15,2,24,4,0,
22230015,15,2,37,4,2,
22230015,15,2,24,5,1,
22230015,15,2,37,5,0,
22230015,15,2,24,6,0,
22230015,15,2,37,6,3,1
22230015,15,2,24,7,2,2
22230015,15,2,37,7,0,
22230015,15,2,24,8,0,
22230015,15,2,37,8,2,
22230015,15,3,11,1,1,
22230015,15,3,22,1,0,
22230015,15,3,11,2,0,
22230015,15,3,22,2,2,
22230015,15,3,11,3,0,
22230015,15,3,22,3,1,
22230015,15,3,11,4,3,
22230015,15,3,22,4,0,
22230015,15,3,11,5,0,
22230015,15,3,22,5,1,
22230015,15,3,11,6,1,2
22230015,15,3,22,6,0,
22230015,15,3,11,7,0,
22230015,15,3,22,7,1,1
22230015,15,3,11,8,1,
22230015,15,3,22,8,0,
22230015,15,4,25,1,0,
22230015,15,4,44,1,2,
22230015,15,4,25,2,3,
22230015,15,4,44,2,0,
22230015,15,4,25,3,2,
22230015,15,4,44,3,0,
22230015,15,4,25,4,0,
22230015,15,4,44,4,1,
22230015,15,4,25,5,1,
22230015,15,4,44,5,0,
22230015,15,4,25,6,1,
22230015,15,4,44,6,0,2
22230015,15,4,25,7,0,
22230015,15,4,44,7,1,
22230015,15,4,25,8,1,2
22230015,15,4,44,8,0,
22230015,15,5,14,1,4,
22230015,15,5,46,1,0,
22230015,15,5,14,2,0,
22230015,15,5,46,2,2,
22230015,15,5,14,3,1,
22230015,15,5,46,3,0,
22230015,15,5,14,4,0,
22230015,15,5,46,4,1,
22230015,15,5,14,5,2,
22230015,15,5,46,5,0,
22230015,15,5,14,6,0,
22230015,15,5,46,6,2,2
22230015,15,5,14,7,1,1
22230015,15,5,46,7,0,
22230015,15,5,14,8,0,
22230015,15,5,46,8,1,
22230015,16,1,15,1,0,
22230015,16,1,18,1,1,
22230015,16,1,15,2,2,
22230015,16,1,18,2,0,
22230015,16,1,15,3,0,
22230015,16,1,18,3,3,
22230015,16,1,15,4,2,
22230015,16,1,18,4,0,
22230015,16,1,15,5,0,
22230015,16,1,18,5,2,
22230015,16,1,15,6,2,
22230015,16,1,18,6,0,
22230015,16,1,15,7,0,
22230015,16,1,18,7,2,2
22230015,16,1,15,8,1,1
22230015,16,1,18,8,0,
22230015,16,2,20,1,1,
22230015,16,2,51,1,0,
22230015,16,2,20,2,2,
22230015,16,2,51,2,0,
22230015,16,2,20,3,1,
22230015,16,2,51,3,0,
22230015,16,2,20,4,0,
22230015,16,2,51,4,2,1
22230015,16,2,20,5,1,
22230015,16,2,51,5,0,
22230015,16,2,20,6,0,
22230015,16,2,51,6,3,
22230015,16,2,20,7,3,1
22230015,16,2,51,7,0,
22230015,16,2,20,8,0,
