GameUID,EndID,TeamID,PowerPlay,Result,Has_Hammer,OpponentNOC,PP_Right,PP_Left,BurialDepth,GuardAngle,ClusterIndex,SideOpenness,OpeningShotPoints,OpeningTask1,OpeningTask2,OpeningTask3
22230015_2_1,1,15,0.0,0,0,JPN,0.3846153846153846,0.6153846153846154,80.04688301945706,-1.474616026878357,0.6676190476190476,1.4,9,Draw,Draw,Draw
22230015_2_1,1,16,0.0,3,1,GER,0.4782608695652174,0.5217391304347826,64.26855770028602,-1.4511829137802124,0.7194444444444444,1.2,12,Draw,Draw,Hit and Roll
22230015_2_1,2,15,0.0,1,1,JPN,0.3846153846153846,0.6153846153846154,37.42385935563986,1.5707963705062866,0.6083333333333333,1.8,11,Draw,Draw,Draw
22230015_2_1,2,16,0.0,0,0,GER,0.4782608695652174,0.5217391304347826,33.501578816175765,1.5707963705062866,0.6096392496392496,1.8,8,Draw,Draw,Draw
22230015_2_1,3,15,0.0,0,0,JPN,0.3846153846153846,0.6153846153846154,119.27063192381,-1.421357035636902,0.3942857142857143,1.8,9,Draw,Draw,Draw
22230015_2_1,3,16,0.0,1,1,GER,0.4782608695652174,0.5217391304347826,126.64800297510855,-1.2631346225738525,0.4,2.2,5,Draw,Draw,Double Take-out
22230015_2_1,4,15,0.0,1,1,JPN,0.3846153846153846,0.6153846153846154,139.4164878389476,1.6176697731018066,0.1904761904761904,0.2,1,Draw,Take-out,Take-out
22230015_2_1,4,16,0.0,0,0,GER,0.4782608695652174,0.5217391304347826,128.8329756778952,1.6069957733154296,0.2296825396825396,0.4,3,Draw,Draw,Draw
22230015_2_1,5,15,0.0,0,0,JPN,0.3846153846153846,0.6153846153846154,77.30360881747696,-1.488335943222046,0.787994227994228,-0.8,11,Draw,Draw,Draw
22230015_2_1,5,16,0.0,1,1,GER,0.4782608695652174,0.5217391304347826,76.2187011577106,-1.4871529579162597,0.7849999999999999,-1.0,9,Draw,Draw,Draw
22230015_2_1,6,15,2.0,0,1,JPN,0.3846153846153846,0.6153846153846154,202.247178966743,1.806135177612305,0.2423809523809523,-4.2,6,Draw,Draw,Draw
22230015_2_1,6,16,0.0,1,0,GER,0.4782608695652174,0.5217391304347826,230.22100267099577,1.806135177612305,0.2114285714285714,-3.8,6,Wick / Soft Peeling,Draw,Take-out
22230015_2_1,7,15,0.0,4,1,JPN,0.3846153846153846,0.6153846153846154,79.90902664648952,1.562711787223816,0.692063492063492,2.0,10,Draw,Draw,Draw
22230015_2_1,7,16,0.0,0,0,GER,0.4782608695652174,0.5217391304347826,99.69749241320464,1.562711787223816,0.6917460317460318,2.0,10,Draw,Draw,Guard
22230015_2_1,8,15,0.0,0,0,JPN,0.3846153846153846,0.6153846153846154,380.27215972323785,1.7871809482574463,0.0,-4.0,9,Guard,Draw,Guard
22230015_2_1,8,16,2.0,1,1,GER,0.4782608695652174,0.5217391304347826,292.24714077482633,1.7871809482574463,0.0733333333333333,-3.6,8,Wick / Soft Peeling,Clearing,Clearing
22230015_2_2,1,17,0.0,0,0,ESP,0.5,0.5,79.02622151201946,-1.8377677917480468,0.6009523809523809,0.8,9,Draw,Draw,Draw
22230015_2_2,1,34,0.0,1,1,NOR,0.5609756097560976,0.4390243902439024,93.3725678104945,-1.878826880455017,0.5422727272727272,1.4,12,Raise / Tap-back,Draw,Draw
22230015_2_2,2,17,0.0,2,1,ESP,0.5,0.5,115.53511383986216,2.007744073867798,0.4297979797979797,3.4,8,Draw,Draw,Draw
22230015_2_2,2,34,0.0,0,0,NOR,0.5609756097560976,0.4390243902439024,124.10023734998978,2.007744073867798,0.4159523809523809,2.8,10,Wick / Soft Peeling,Draw,Draw
22230015_2_2,3,17,0.0,1,0,ESP,0.5,0.5,69.27021287186226,-1.5755292177200315,0.459047619047619,-2.0,8,Draw,Draw,Guard
22230015_2_2,3,34,0.0,0,1,NOR,0.5609756097560976,0.4390243902439024,71.18316926752888,-1.5802620649337769,0.475,-2.2,4,Draw,Clearing,Clearing
22230015_2_2,4,17,0.0,2,0,ESP,0.5,0.5,43.285604521541245,-1.5707963705062866,0.6187301587301588,-0.6,8,Draw,Draw,Draw
22230015_2_2,4,34,0.0,0,1,NOR,0.5609756097560976,0.4390243902439024,51.2158699837551,-1.5707963705062866,0.5976190476190476,-0.2,5,Draw,Draw,Guard
22230015_2_2,5,17,0.0,0,0,ESP,0.5,0.5,95.90911673086768,-1.173257875442505,0.48,1.8,9,Draw,Draw,Hit and Roll
22230015_2_2,5,34,0.0,1,1,NOR,0.5609756097560976,0.4390243902439024,134.59837338409034,-1.0394954323768617,0.38,2.4,4,Draw,Draw,Take-out
22230015_2_2,6,17,0.0,1,1,ESP,0.5,0.5,74.00314072736083,-0.4541479349136352,0.5190476190476191,1.0,11,Draw,Draw,Double Take-out
22230015_2_2,6,34,0.0,0,0,NOR,0.5609756097560976,0.4390243902439024,54.43827327983547,0.3710218667984009,0.5295238095238095,1.2,11,Draw,Draw,Draw
22230015_2_2,7,17,0.0,0,0,ESP,0.5,0.5,242.61338248929275,-1.5782313987612724,0.13,-0.6,10,Wick / Soft Peeling,Hit and Roll,Double Take-out
22230015_2_2,7,34,1.0,2,1,NOR,0.5609756097560976,0.4390243902439024,154.43460148159994,-1.5782313987612724,0.22,-1.4,9,Draw,Hit and Roll,Draw
22230015_2_2,8,17,2.0,0,1,ESP,0.5,0.5,341.53297853605284,2.3989638566970823,0.05,-3.6,11,Draw,Clearing,Double Take-out
22230015_2_2,8,34,0.0,2,0,NOR,0.5609756097560976,0.4390243902439024,339.8676767532339,2.280323123931885,0.04,-4.2,8,Draw,Draw,Guard
22230015_2_2,9,17,0.0,1,1,ESP,0.5,0.5,23.61588672400336,-1.011329197883606,0.5833333333333333,-1.8,9,Draw,Take-out,Draw
22230015_2_2,9,34,0.0,0,0,NOR,0.5609756097560976,0.4390243902439024,47.864590611333526,-0.7086347579956055,0.6273015873015872,-1.8,7,Draw,Draw,Guard
22230015_2_3,1,18,0.0,2,1,ENG,0.5,0.5,32.58697234694748,-1.7715575456619264,0.6867965367965368,2.4,11,Draw,Draw,Take-out
22230015_2_3,1,23,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,34.07268519377408,-1.7554525136947632,0.6411904761904761,2.4,9,Draw,Draw,Draw
22230015_2_3,2,18,0.0,2,0,ENG,0.5,0.5,34.25957343176726,1.6296432733535766,0.7475901875901876,-0.4,12,Draw,Draw,Draw
22230015_2_3,2,23,0.0,0,1,SUI,0.3714285714285714,0.6285714285714286,41.14347981248916,1.6884901762008666,0.733939393939394,-1.0,7,Draw,Draw,Draw
22230015_2_3,3,18,0.0,3,0,ENG,0.5,0.5,58.90453857748948,1.571026587486267,0.5542857142857143,2.2,8,Draw,Draw,Draw
22230015_2_3,3,23,0.0,0,1,SUI,0.3714285714285714,0.6285714285714286,59.600945694262336,0.9573153495788574,0.5916666666666666,2.4,5,Draw,Draw,Draw
22230015_2_3,4,18,0.0,3,0,ENG,0.5,0.5,152.1835126256317,1.7233862400054931,0.4571428571428571,1.6,11,Draw,Draw,Double Take-out
22230015_2_3,4,23,0.0,0,1,SUI,0.3714285714285714,0.6285714285714286,152.1835126256317,1.865107274055481,0.4166666666666667,2.2,10,Draw,Draw,Draw
22230015_2_3,5,18,0.0,0,0,ENG,0.5,0.5,365.2986344946882,2.030722713470459,0.04,-0.6,7,Wick / Soft Peeling,Draw,Draw
22230015_2_3,5,23,2.0,2,1,SUI,0.3714285714285714,0.6285714285714286,404.4099873728572,2.085729527473449,0.04,0.0,7,Draw,Promotion Take-out,Double Take-out
22230015_2_3,6,18,2.0,1,1,ENG,0.5,0.5,338.4494051626194,3.017237663269043,0.0285714285714285,-0.6,7,Wick / Soft Peeling,Double Take-out,Double Take-out
22230015_2_3,6,23,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,369.8325144515687,3.017237663269043,0.0,-0.6,12,Front,Guard,Guard
22230015_2_4,1,28,0.0,2,0,TUR,0.5454545454545454,0.4545454545454545,114.66901460812224,-1.8384230613708497,0.7861904761904761,0.8,10,Draw,Draw,Draw
22230015_2_4,1,51,0.0,0,1,AUT,0.5,0.5,110.39083182338008,-1.883766293525696,0.8023809523809524,1.2,8,Draw,Draw,Promotion Take-out
22230015_2_4,2,28,0.0,0,0,TUR,0.5454545454545454,0.4545454545454545,91.32067860957406,-1.516550898551941,0.5542857142857143,0.2,11,Draw,Draw,Draw
22230015_2_4,2,51,0.0,2,1,AUT,0.5,0.5,100.08550841194293,-1.516550898551941,0.5349999999999999,0.0,10,Draw,Raise / Tap-back,Draw
22230015_2_4,3,28,0.0,2,1,TUR,0.5454545454545454,0.4545454545454545,35.6334061945789,1.5436537265777588,0.6116666666666666,0.6,11,Draw,Draw,Raise / Tap-back
22230015_2_4,3,51,0.0,0,0,AUT,0.5,0.5,58.53129383275302,1.5436537265777588,0.5901298701298702,0.4,5,Draw,Draw,Raise / Tap-back
22230015_2_4,4,28,0.0,0,0,TUR,0.5454545454545454,0.4545454545454545,73.08208790201262,-1.324681282043457,0.706031746031746,0.4,9,Draw,Draw,Draw
22230015_2_4,4,51,0.0,2,1,AUT,0.5,0.5,74.08502839570778,-1.324681282043457,0.7066666666666667,0.4,8,Draw,Draw,Promotion Take-out
22230015_2_4,5,28,0.0,1,1,TUR,0.5454545454545454,0.4545454545454545,104.54124618060465,-0.1259868621826171,0.5700000000000001,3.2,10,Draw,Draw,Promotion Take-out
22230015_2_4,5,51,0.0,0,0,AUT,0.5,0.5,75.19899897725193,0.439607548713684,0.6390476190476191,3.8,10,Draw,Draw,Draw
22230015_2_4,6,28,0.0,0,0,TUR,0.5454545454545454,0.4545454545454545,47.92286880054782,-1.6850139379501343,0.6895238095238095,-0.8,8,Draw,Draw,Draw
22230015_2_4,6,51,0.0,1,1,AUT,0.5,0.5,43.494600192626535,-1.7135683298110962,0.7333333333333333,-1.2,12,Draw,Draw,Draw
22230015_2_4,7,28,1.0,0,1,TUR,0.5454545454545454,0.4545454545454545,314.82595817983093,1.2758904695510864,0.0472222222222222,4.2,10,Draw,Draw,Double Take-out
22230015_2_4,7,51,0.0,2,0,AUT,0.5,0.5,321.11485790407534,1.2758904695510864,0.025,4.8,11,Draw,Draw,Raise / Tap-back
22230015_2_4,8,28,0.0,1,1,TUR,0.5454545454545454,0.4545454545454545,18.356288918326914,-0.5579781532287598,0.7595238095238095,-1.0,9,Draw,Draw,Promotion Take-out
22230015_2_4,8,51,0.0,0,0,AUT,0.5,0.5,28.388481413466288,0.1369892358779907,0.704047619047619,-1.2,12,Draw,Draw,Draw
22230015_2_5,1,19,0.0,0,1,USA,0.425,0.575,119.24221467838622,2.1769783735275268,0.5916666666666666,-0.4,12,Draw,Raise / Tap-back,Clearing
22230015_2_5,1,20,0.0,2,0,SWE,0.5675675675675675,0.4324324324324324,119.24221467838622,1.867818069458008,0.5295238095238095,-1.0,12,Guard,Draw,Draw
22230015_2_5,2,19,0.0,0,1,USA,0.425,0.575,64.33910566763252,1.7128695249557495,0.7006060606060606,2.0,10,Draw,Draw,Draw
22230015_2_5,2,20,0.0,1,0,SWE,0.5675675675675675,0.4324324324324324,72.11564883610376,1.641832947731018,0.719018759018759,1.8,11,Draw,Draw,Draw
22230015_2_5,3,19,0.0,2,1,USA,0.425,0.575,47.040555035078384,1.5707963705062866,0.586111111111111,0.6,12,Raise / Tap-back,Guard,Raise / Tap-back
22230015_2_5,3,20,0.0,0,0,SWE,0.5675675675675675,0.4324324324324324,54.96020418488011,1.5707963705062866,0.5787301587301588,0.4,12,Draw,Guard,Draw
22230015_2_5,4,19,0.0,1,0,USA,0.425,0.575,131.40162289261852,-1.38764226436615,0.5433333333333333,1.6,12,Draw,Draw,Guard
22230015_2_5,4,20,0.0,0,1,SWE,0.5675675675675675,0.4324324324324324,165.42944750238445,-1.2794047594070437,0.4738095238095238,2.2,9,Draw,Clearing,Double Take-out
22230015_2_5,5,19,0.0,0,0,USA,0.425,0.575,54.72377941623195,-1.5707963705062866,0.704047619047619,-0.4,12,Draw,Draw,Guard
22230015_2_5,5,20,0.0,1,1,SWE,0.5675675675675675,0.4324324324324324,45.85710358440264,-1.4927771091461182,0.7083333333333334,-0.4,12,Draw,Draw,Clearing
22230015_2_5,6,19,2.0,2,1,USA,0.425,0.575,395.1826224824783,1.9351041078567504,0.05,-1.6,12,Draw,Draw,Hit and Roll
22230015_2_5,6,20,0.0,0,0,SWE,0.5675675675675675,0.4324324324324324,377.211183762704,1.9633287191390991,0.0,-2.0,10,Wick / Soft Peeling,Raise / Tap-back,Promotion Take-out
22230015_2_5,7,19,0.0,0,0,USA,0.425,0.575,262.4838134328261,-1.8927715301513672,0.2666666666666667,-2.2,11,Wick / Soft Peeling,Draw,Take-out
22230015_2_5,7,20,2.0,2,1,SWE,0.5675675675675675,0.4324324324324324,245.9346728631182,-1.8927715301513672,0.31,-2.2,11,Draw,Hit and Roll,Take-out
22230015_2_5,8,19,0.0,1,1,USA,0.425,0.575,67.15492703733861,1.5631673097610477,0.7816666666666666,1.2,12,Draw,Draw,Guard
22230015_2_5,8,20,0.0,0,0,SWE,0.5675675675675675,0.4324324324324324,75.54732809434992,1.5657103300094604,0.7536507936507937,0.8,12,Draw,Draw,Raise / Tap-back
22230015_2_5,9,19,0.0,0,0,USA,0.425,0.575,158.9102627173933,-0.0895936846733093,0.3199999999999999,-0.2,12,Draw,Raise / Tap-back,Draw
22230015_2_5,9,20,0.0,1,1,SWE,0.5675675675675675,0.4324324324324324,156.84819789483987,0.224565589427948,0.1733333333333333,0.2,8,Wick / Soft Peeling,Double Take-out,Clearing
22230015_3_1,1,24,0.0,1,1,AUS,0.5757575757575758,0.4242424242424242,85.74281779726108,1.626694679260254,0.4257575757575758,-2.0,9,Draw,Draw,Raise / Tap-back
22230015_3_1,1,46,0.0,0,0,ITA,0.6410256410256411,0.358974358974359,97.68347022742408,1.626694679260254,0.4125829725829725,-2.0,7,Draw,Draw,Draw
22230015_3_1,2,24,0.0,0,0,AUS,0.5757575757575758,0.4242424242424242,33.94855630261186,-1.5403762578964233,0.6461904761904762,3.6,8,Draw,Draw,Draw
22230015_3_1,2,46,0.0,2,1,ITA,0.6410256410256411,0.358974358974359,33.91701219012033,-1.5327712297439575,0.6575757575757575,3.4,11,Draw,Draw,Raise / Tap-back
22230015_3_1,3,24,0.0,0,1,AUS,0.5757575757575758,0.4242424242424242,82.01838301001578,0.3925729990005493,0.9,2.6,5,Draw,Double Take-out,Clearing
22230015_3_1,3,46,0.0,2,0,ITA,0.6410256410256411,0.358974358974359,68.15847820480505,0.4276084184646606,0.8133333333333332,1.6,12,Draw,Draw,Guard
22230015_3_1,4,24,0.0,0,1,AUS,0.5757575757575758,0.4242424242424242,75.40913432130601,1.5707963705062866,0.7583333333333334,0.2,6,Draw,Raise / Tap-back,Raise / Tap-back
22230015_3_1,4,46,0.0,1,0,ITA,0.6410256410256411,0.358974358974359,83.2115886721509,1.5707963705062866,0.7825396825396825,0.8,9,Draw,Raise / Tap-back,Raise / Tap-back
22230015_3_1,5,24,1.0,0,1,AUS,0.5757575757575758,0.4242424242424242,248.80941658123,1.1508413553237915,0.3066666666666666,4.6,9,Guard,Raise / Tap-back,Raise / Tap-back
22230015_3_1,5,46,0.0,1,0,ITA,0.6410256410256411,0.358974358974359,256.6070540278605,1.7864773869514463,0.3416666666666667,4.0,9,Raise / Tap-back,Draw,Raise / Tap-back
22230015_3_1,6,24,0.0,0,1,AUS,0.5757575757575758,0.4242424242424242,41.26193535050156,1.5791028022766114,0.75,2.6,6,Draw,Draw,Raise / Tap-back
22230015_3_1,6,46,0.0,1,0,ITA,0.6410256410256411,0.358974358974359,42.05030580236053,1.5707963705062866,0.7195238095238096,2.6,9,Draw,Draw,Draw
22230015_3_2,1,22,0.0,1,0,HUN,0.3333333333333333,0.6666666666666666,61.6177556425517,-1.6137146949768066,0.52,-0.2,12,Draw,Guard,Guard
22230015_3_2,1,36,0.0,0,1,CZE,0.5483870967741935,0.4516129032258064,54.13406576207878,-1.6137146949768066,0.5442857142857143,-0.4,7,Draw,Draw,Promotion Take-out
22230015_3_2,2,22,0.0,1,0,HUN,0.3333333333333333,0.6666666666666666,71.92838756072864,-0.8304593563079834,0.5676190476190476,-0.6,11,Draw,Draw,Draw
22230015_3_2,2,36,0.0,0,1,CZE,0.5483870967741935,0.4516129032258064,81.39902199235115,-0.2219801664352417,0.5222222222222223,-0.4,7,Draw,Draw,Promotion Take-out
22230015_3_2,3,22,0.0,2,0,HUN,0.3333333333333333,0.6666666666666666,31.259052631421,-1.4623799085617066,0.6504761904761904,0.4,12,Draw,Draw,Draw
22230015_3_2,3,36,0.0,0,1,CZE,0.5483870967741935,0.4516129032258064,42.05991444833659,-1.4081716775894164,0.6366666666666666,1.0,5,Draw,Draw,Promotion Take-out
22230015_3_2,4,22,0.0,1,0,HUN,0.3333333333333333,0.6666666666666666,144.03266261526673,-0.8456143826246262,0.5333333333333333,1.0,7,Draw,Draw,Promotion Take-out
22230015_3_2,4,36,0.0,0,1,CZE,0.5483870967741935,0.4516129032258064,128.88796469903468,-0.9029802024364472,0.55,0.8,10,Draw,Draw,Draw
22230015_3_2,5,22,0.0,0,0,HUN,0.3333333333333333,0.6666666666666666,423.266116975573,0.2139748081564903,0.05,1.6,8,Wick / Soft Peeling,Draw,Double Take-out
22230015_3_2,5,36,1.0,2,1,CZE,0.5483870967741935,0.4516129032258064,339.94855282667174,-0.1728483453392982,0.09,2.6,8,Draw,Draw,Draw
22230015_3_2,6,22,2.0,1,1,HUN,0.3333333333333333,0.6666666666666666,195.27246849500384,2.345252585411072,0.27,-3.2,11,Draw,Clearing,Take-out
22230015_3_2,6,36,0.0,0,0,CZE,0.5483870967741935,0.4516129032258064,241.78706690083845,1.9105484426021573,0.17,-2.6,12,Guard,Draw,Raise / Tap-back
22230015_3_2,7,22,0.0,0,0,HUN,0.3333333333333333,0.6666666666666666,80.5300125720449,-1.5707963705062866,0.7219047619047619,1.2,12,Draw,Draw,Guard
22230015_3_2,7,36,0.0,1,1,CZE,0.5483870967741935,0.4516129032258064,75.44595887054196,-1.5707963705062866,0.7928571428571429,1.0,10,Draw,Draw,Promotion Take-out
22230015_3_2,8,22,0.0,0,1,HUN,0.3333333333333333,0.6666666666666666,74.23249766099934,-1.2862582087516783,0.3833333333333333,-1.8,11,Draw,Clearing,Double Take-out
22230015_3_2,8,36,0.0,2,0,CZE,0.5483870967741935,0.4516129032258064,64.84269547847381,-0.4959247529506683,0.45,-0.2,10,Draw,Draw,Draw
22230015_3_3,1,37,0.0,0,0,KOR,0.5769230769230769,0.4230769230769231,71.23518538108448,1.34889657497406,0.1971428571428571,-1.4,11,Draw,Guard,Draw
22230015_3_3,1,44,0.0,1,1,EST,0.4516129032258064,0.5483870967741935,62.308997416237766,1.2934216260910034,0.2019047619047619,-1.6,4,Draw,Promotion Take-out,Promotion Take-out
22230015_3_3,2,37,0.0,3,1,KOR,0.5769230769230769,0.4230769230769231,38.2675935830823,-1.56961989402771,0.5142857142857142,1.6,8,Raise / Tap-back,Raise / Tap-back,Double Take-out
22230015_3_3,2,44,0.0,0,0,EST,0.4516129032258064,0.5483870967741935,46.67400558336909,-1.56961989402771,0.593015873015873,1.2,11,Draw,Draw,Draw
22230015_3_3,3,37,0.0,0,0,KOR,0.5769230769230769,0.4230769230769231,63.18024685987358,0.0380714893341064,0.5726190476190476,1.6,11,Draw,Draw,Draw
22230015_3_3,3,44,0.0,1,1,EST,0.4516129032258064,0.5483870967741935,64.93225233140825,-0.4227601528167725,0.5261904761904762,1.8,8,Draw,Promotion Take-out,Draw
22230015_3_3,4,37,0.0,2,1,KOR,0.5769230769230769,0.4230769230769231,200.28781163421849,-0.2012508153915405,0.2666666666666666,0.6,5,Draw,Draw,Promotion Take-out
22230015_3_3,4,44,0.0,0,0,EST,0.4516129032258064,0.5483870967741935,185.65516954918567,-0.2012508153915405,0.3009523809523809,0.2,8,Draw,Draw,Draw
22230015_3_3,5,37,0.0,0,0,KOR,0.5769230769230769,0.4230769230769231,80.58577810071411,0.3032482624053955,0.3847619047619047,-1.8,10,Draw,Draw,Draw
22230015_3_3,5,44,0.0,2,1,EST,0.4516129032258064,0.5483870967741935,82.08700565049654,-0.3262972593307495,0.344047619047619,-2.6,7,Draw,Draw,Promotion Take-out
22230015_3_3,6,37,2.0,0,1,KOR,0.5769230769230769,0.4230769230769231,329.3272644449927,0.5652082443237305,0.04,-4.2,7,Raise / Tap-back,Take-out,Take-out
22230015_3_3,6,44,0.0,1,0,EST,0.4516129032258064,0.5483870967741935,349.22917972629,0.5652082443237305,0.04,-4.4,12,Draw,Draw,Draw
22230015_3_3,7,37,0.0,2,1,KOR,0.5769230769230769,0.4230769230769231,142.82147033538277,-1.7980297088623047,0.3383333333333333,-0.4,11,Draw,Raise / Tap-back,Draw
22230015_3_3,7,44,0.0,0,0,EST,0.4516129032258064,0.5483870967741935,220.74597441033825,-1.791673469543457,0.3504761904761905,0.2,12,Draw,Draw,Double Take-out
22230015_3_3,8,37,0.0,1,0,KOR,0.5769230769230769,0.4230769230769231,355.7467873492065,1.2758904695510864,0.0,5.2,8,Draw,Draw,Double Take-out
22230015_3_3,8,44,1.0,0,1,EST,0.4516129032258064,0.5483870967741935,353.0538970133563,1.2758904695510864,0.0,5.6,11,Draw,Double Take-out,Draw
22230015_3_4,1,11,0.0,0,0,SCO,0.4,0.6,64.83178591695369,1.5707963705062866,0.5116666666666667,1.4,6,Draw,Draw,Promotion Take-out
22230015_3_4,1,14,0.0,3,1,DEN,0.6521739130434783,0.3478260869565217,58.13776741499454,1.5707963705062866,0.5748917748917749,1.2,12,Draw,Draw,Draw
22230015_3_4,2,11,0.0,0,1,SCO,0.4,0.6,96.15089977718176,-1.6609468460083008,0.679018759018759,-0.2,8,Draw,Draw,Draw
22230015_3_4,2,14,0.0,1,0,DEN,0.6521739130434783,0.3478260869565217,93.77779489008606,-1.6609468460083008,0.7066666666666667,0.0,10,Draw,Draw,Draw
22230015_3_4,3,11,0.0,1,1,SCO,0.4,0.6,58.387935271390106,-1.5707963705062866,0.6892857142857143,-1.2,8,Draw,Draw,Promotion Take-out
22230015_3_4,3,14,0.0,0,0,DEN,0.6521739130434783,0.3478260869565217,61.84658438426491,-1.5707963705062866,0.7076190476190476,-1.2,11,Draw,Draw,Draw
22230015_3_4,4,11,0.0,0,0,SCO,0.4,0.6,98.34535451521572,1.5707963705062866,0.5315440115440115,0.2,7,Draw,Draw,Draw
22230015_3_4,4,14,0.0,1,1,DEN,0.6521739130434783,0.3478260869565217,83.95701993253519,1.5707963705062866,0.5416666666666667,0.4,12,Draw,Draw,Guard
22230015_3_4,5,11,2.0,0,1,SCO,0.4,0.6,398.96419004457385,1.2437100648880004,0.0,0.2,6,Draw,Draw,Draw
22230015_3_4,5,14,0.0,1,0,DEN,0.6521739130434783,0.3478260869565217,395.02345919987954,1.2856778144836425,0.0,0.0,8,Wick / Soft Peeling,Wick / Soft Peeling,Double Take-out
22230015_3_4,6,11,0.0,0,1,SCO,0.4,0.6,38.65708664309791,-1.5696852684020997,0.8153030303030302,0.4,11,Draw,Draw,Raise / Tap-back
22230015_3_4,6,14,0.0,1,0,DEN,0.6521739130434783,0.3478260869565217,41.71379364365168,-1.5696852684020997,0.8061760461760462,0.0,12,Draw,Draw,Draw
22230015_3_5,1,10,0.0,2,1,NED,0.5217391304347826,0.4782608695652174,66.76159332659566,1.4992276430130005,0.5926190476190476,-0.8,11,Draw,Hit and Roll,Hit and Roll
22230015_3_5,1,25,0.0,0,0,CAN,0.5897435897435898,0.4102564102564102,72.94143379732297,1.4992276430130005,0.5878571428571429,-0.6,6,Draw,Raise / Tap-back,Freeze
22230015_3_5,2,10,0.0,1,0,NED,0.5217391304347826,0.4782608695652174,35.791054528703526,-1.5427464485168456,0.5583333333333333,2.0,10,Draw,Draw,Draw
22230015_3_5,2,25,0.0,0,1,CAN,0.5897435897435898,0.4102564102564102,47.4494222770804,-1.5146965265274048,0.5485714285714286,2.4,6,Draw,Clearing,Double Take-out
22230015_3_5,3,10,0.0,0,0,NED,0.5217391304347826,0.4782608695652174,49.38689727299544,-1.5849857091903687,0.8025396825396826,-0.2,10,Draw,Freeze,Draw
22230015_3_5,3,25,0.0,1,1,CAN,0.5897435897435898,0.4102564102564102,46.090813553386575,-0.742496919631958,0.8166666666666667,-0.4,10,Freeze,Raise / Tap-back,Freeze
22230015_3_5,4,10,0.0,3,1,NED,0.5217391304347826,0.4782608695652174,79.85160647446881,1.5707963705062866,0.6292857142857142,0.4,7,Draw,Raise / Tap-back,Promotion Take-out
22230015_3_5,4,25,0.0,0,0,CAN,0.5897435897435898,0.4102564102564102,76.79388620996781,1.5707963705062866,0.6742857142857143,1.0,12,Draw,Draw,Freeze
22230015_3_5,5,10,0.0,0,0,NED,0.5217391304347826,0.4782608695652174,355.1490361295044,2.8484416961669923,0.0,-0.4,11,Wick / Soft Peeling,Draw,Clearing
22230015_3_5,5,25,2.0,3,1,CAN,0.5897435897435898,0.4102564102564102,332.3253914330461,2.850406217575073,0.0666666666666666,-0.8,11,Guard,Raise / Tap-back,Guard
22230015_3_5,6,10,0.0,1,1,NED,0.5217391304347826,0.4782608695652174,32.01562118716424,1.7820419073104858,0.7728571428571429,-0.6,10,Freeze,Clearing,Clearing
22230015_3_5,6,25,0.0,0,0,CAN,0.5897435897435898,0.4102564102564102,38.451500026294624,1.729230523109436,0.6933333333333334,-0.8,12,Draw,Draw,Guard
22230015_3_5,7,10,0.0,0,0,NED,0.5217391304347826,0.4782608695652174,27.28215466559967,-1.5707963705062866,0.6942857142857143,-0.8,11,Draw,Draw,Hit and Roll
22230015_3_5,7,25,0.0,1,1,CAN,0.5897435897435898,0.4102564102564102,24.122934381988067,-1.5707963705062866,0.6616666666666667,-1.0,11,Draw,Raise / Tap-back,Take-out
22230015_3_5,8,10,2.0,3,1,NED,0.5217391304347826,0.4782608695652174,348.8971272335404,1.9303608655929565,0.05,-3.2,12,Draw,Double Take-out,Clearing
22230015_3_5,8,25,0.0,0,0,CAN,0.5897435897435898,0.4102564102564102,279.16491246260455,1.6697269678115845,0.12,-3.4,12,Guard,Guard,Guard
22230015_4_1,1,17,0.0,1,0,TUR,0.5454545454545454,0.4545454545454545,47.51914951442835,-0.6530025005340576,0.758095238095238,0.2,11,Draw,Draw,Guard
22230015_4_1,1,51,0.0,0,1,NOR,0.5609756097560976,0.4390243902439024,53.31914951442834,-1.3951260328292847,0.8166666666666667,0.2,9,Draw,Double Take-out,Draw
22230015_4_1,2,17,0.0,2,0,TUR,0.5454545454545454,0.4545454545454545,37.2985123349304,1.2844143629074096,0.6761904761904762,0.6,9,Draw,Draw,Draw
22230015_4_1,2,51,0.0,0,1,NOR,0.5609756097560976,0.4390243902439024,57.303936417668616,1.0369979083538057,0.6666666666666666,1.4,4,Draw,Clearing,Double Take-out
22230015_4_1,3,17,0.0,0,0,TUR,0.5454545454545454,0.4545454545454545,115.61706433591772,1.5861733675003051,0.4628571428571428,-1.0,11,Draw,Draw,Draw
22230015_4_1,3,51,0.0,2,1,NOR,0.5609756097560976,0.4390243902439024,147.07164602201138,1.5962320566177368,0.3666666666666666,-2.4,9,Draw,Raise / Tap-back,Double Take-out
22230015_4_1,4,17,0.0,2,1,TUR,0.5454545454545454,0.4545454545454545,72.29664654720345,-1.5643861293792725,0.7684126984126984,0.6,6,Draw,Double Take-out,Double Take-out
22230015_4_1,4,51,0.0,0,0,NOR,0.5609756097560976,0.4390243902439024,80.28517707468129,-1.5643861293792725,0.71,1.6,11,Draw,Draw,Guard
